Date,Open,High,Low,Close,Adj Close,Volume
04/10/2021,0.155142,0.155154,0.155142,0.155142,0.155142,0.0
05/10/2021,0.155154,0.155154,0.155154,0.155154,0.155154,0.0
06/10/2021,0.155154,0.155154,0.155154,0.155154,0.155154,0.0
07/10/2021,0.155154,0.155154,0.155142,0.155154,0.155154,0.0
08/10/2021,0.155154,0.155504,0.155029,0.155154,0.155154,0.0
09/10/2021,,,,,,
10/10/2021,,,,,,
11/10/2021,0.155224,0.155637,0.155046,0.155224,0.155224,0.0
12/10/2021,0.155048,0.155296,0.154871,0.155048,0.155048,0.0
13/10/2021,0.155087,0.155615,0.155034,0.155087,0.155087,0.0
14/10/2021,0.155603,0.155603,0.155304,0.155603,0.155603,0.0
15/10/2021,0.155304,0.155758,0.155292,0.155304,0.155304,0.0
16/10/2021,,,,,,
17/10/2021,,,,,,
18/10/2021,0.155405,0.155751,0.15532,0.155405,0.155405,0.0
19/10/2021,0.155548,0.156944,0.155548,0.155548,0.155548,0.0
20/10/2021,0.156696,0.156713,0.156335,0.156696,0.156696,0.0
21/10/2021,0.156424,0.156583,0.156221,0.156424,0.156424,0.0
22/10/2021,0.15645,0.156863,0.156255,0.15645,0.15645,0.0
23/10/2021,,,,,,
24/10/2021,,,,,,
25/10/2021,0.156644,0.15691,0.15648,0.156644,0.156644,0.0
26/10/2021,0.156624,0.156964,0.156612,0.156624,0.156624,0.0
27/10/2021,0.156703,0.15687,0.156357,0.156703,0.156703,0.0
28/10/2021,0.156455,0.156566,0.156157,0.156455,0.156455,0.0
29/10/2021,0.156485,0.156698,0.156084,0.156485,0.156485,0.0
30/10/2021,,,,,,
31/10/2021,,,,,,
01/11/2021,0.156133,0.156573,0.156106,0.156135,0.156135,0.0
02/11/2021,0.156343,0.156531,0.156238,0.156343,0.156343,0.0
03/11/2021,0.156277,0.156602,0.156111,0.156277,0.156277,0.0
04/11/2021,0.156099,0.156477,0.156096,0.156099,0.156099,0.0
05/11/2021,0.156338,0.156475,0.156172,0.156338,0.156338,0.0
06/11/2021,,,,,,
07/11/2021,,,,,,
08/11/2021,0.156301,0.156674,0.156274,0.156301,0.156301,0.0
09/11/2021,0.156455,0.15675,0.156348,0.156455,0.156455,0.0
10/11/2021,0.156453,0.15671,0.156404,0.156453,0.156453,0.0
11/11/2021,0.156541,0.156548,0.156084,0.156541,0.156541,0.0
12/11/2021,0.156507,0.156954,0.156345,0.156507,0.156507,0.0
13/11/2021,,,,,,
14/11/2021,,,,,,
15/11/2021,0.156772,0.156796,0.156639,0.156774,0.156774,0.0
16/11/2021,0.156688,0.157085,0.156362,0.156688,0.156688,0.0
17/11/2021,0.156468,0.157089,0.156436,0.156468,0.156468,0.0
18/11/2021,0.156816,0.156878,0.15657,0.156816,0.156816,0.0
19/11/2021,0.156617,0.15688,0.156502,0.156617,0.156617,0.0
20/11/2021,,,,,,
21/11/2021,,,,,,
22/11/2021,0.156588,0.156991,0.156529,0.156588,0.156588,0.0
23/11/2021,0.156634,0.156767,0.156436,0.156634,0.156634,0.0
24/11/2021,0.156475,0.156816,0.156446,0.156475,0.156475,0.0
25/11/2021,0.15645,0.156821,0.156446,0.15645,0.15645,0.0
26/11/2021,0.156593,0.156767,0.156428,0.156593,0.156593,0.0
27/11/2021,,,,,,
28/11/2021,,,,,,
29/11/2021,0.156446,0.156843,0.156446,0.156446,0.156446,0.0
30/11/2021,0.156568,0.157213,0.156548,0.156568,0.156568,0.0
01/12/2021,0.157154,0.157319,0.156961,0.157154,0.157154,0.0
02/12/2021,0.157052,0.15725,0.156814,0.157052,0.157052,0.0
03/12/2021,0.156848,0.157213,0.156826,0.156848,0.156848,0.0
04/12/2021,,,,,,
05/12/2021,,,,,,
06/12/2021,0.156853,0.157188,0.156794,0.156855,0.156855,0.0
07/12/2021,0.156868,0.157339,0.156855,0.156868,0.156868,0.0
08/12/2021,0.157077,0.157773,0.157075,0.157077,0.157077,0.0
09/12/2021,0.157637,0.157886,0.156804,0.157637,0.157637,0.0
10/12/2021,0.156826,0.157299,0.156678,0.156826,0.156826,0.0
11/12/2021,,,,,,
12/12/2021,,,,,,
13/12/2021,0.157233,0.157389,0.157085,0.157233,0.157233,0.0
14/12/2021,0.157097,0.157408,0.157033,0.157097,0.157097,0.0
15/12/2021,0.157072,0.157376,0.157057,0.157072,0.157072,0.0
16/12/2021,0.157072,0.157324,0.157028,0.157072,0.157072,0.0
17/12/2021,0.157055,0.157267,0.156701,0.157055,0.157055,0.0
18/12/2021,,,,,,
19/12/2021,,,,,,
20/12/2021,0.156878,0.157075,0.156762,0.156887,0.156887,0.0
21/12/2021,0.156873,0.157193,0.15686,0.156873,0.156873,0.0
22/12/2021,0.156971,0.157235,0.156922,0.156971,0.156971,0.0
23/12/2021,0.157008,0.15723,0.156971,0.157008,0.157008,0.0
24/12/2021,0.157015,0.15724,0.156978,0.157015,0.157015,0.0
25/12/2021,,,,,,
26/12/2021,,,,,,
27/12/2021,0.15707,0.157201,0.156932,0.15707,0.15707,0.0
28/12/2021,0.156991,0.157213,0.156949,0.156991,0.156991,0.0
29/12/2021,0.157055,0.157272,0.156951,0.157055,0.157055,0.0
30/12/2021,0.157052,0.157265,0.156801,0.157052,0.157052,0.0
31/12/2021,0.156934,0.157736,0.156801,0.156934,0.156934,0.0
01/01/2022,,,,,,
02/01/2022,,,,,,
03/01/2022,0.157359,0.157361,0.157359,0.157359,0.157359,0.0
04/01/2022,0.157354,0.157403,0.157354,0.157354,0.157354,0.0
05/01/2022,0.157381,0.157428,0.157149,0.157374,0.157374,0.0
06/01/2022,0.157381,0.157381,0.156676,0.157381,0.157381,0.0
07/01/2022,0.156693,0.15705,0.156688,0.156693,0.156693,0.0
08/01/2022,,,,,,
09/01/2022,,,,,,
10/01/2022,0.156818,0.157173,0.156818,0.156833,0.156833,0.0
11/01/2022,0.15689,0.157213,0.156858,0.15689,0.15689,0.0
12/01/2022,0.156914,0.157351,0.156912,0.156914,0.156914,0.0
13/01/2022,0.157292,0.157545,0.157164,0.157292,0.157292,0.0
14/01/2022,0.15728,0.157881,0.15722,0.15728,0.15728,0.0
15/01/2022,,,,,,
16/01/2022,,,,,,
17/01/2022,0.157436,0.157796,0.157319,0.157443,0.157443,0.0
18/01/2022,0.157562,0.157843,0.157403,0.157562,0.157562,0.0
19/01/2022,0.157426,0.157866,0.157371,0.157426,0.157426,0.0
20/01/2022,0.157642,0.157878,0.157597,0.157642,0.157642,0.0
21/01/2022,0.157741,0.15802,0.157647,0.157741,0.157741,0.0
22/01/2022,,,,,,
23/01/2022,,,,,,
24/01/2022,0.157778,0.158263,0.157778,0.157786,0.157786,0.0
25/01/2022,0.157983,0.158306,0.157968,0.157983,0.157983,0.0
26/01/2022,0.158065,0.158456,0.158065,0.158065,0.158065,0.0
27/01/2022,0.158238,0.15824,0.15704,0.158238,0.158238,0.0
28/01/2022,0.157062,0.157557,0.157062,0.157062,0.157062,0.0
29/01/2022,,,,,,
30/01/2022,,,,,,
31/01/2022,0.157233,0.157245,0.157233,0.157456,0.157456,0.0
01/02/2022,0.157245,0.157245,0.157233,0.157245,0.157245,0.0
02/02/2022,0.157245,0.157245,0.157245,0.157245,0.157245,0.0
03/02/2022,0.157245,0.157245,0.157233,0.157245,0.157245,0.0
04/02/2022,0.157245,0.157245,0.157245,0.157245,0.157245,0.0
05/02/2022,,,,,,
06/02/2022,,,,,,
07/02/2022,0.157935,0.157935,0.157436,0.157245,0.157245,0.0
08/02/2022,0.157423,0.15751,0.156974,0.157423,0.157423,0.0
09/02/2022,0.157092,0.157456,0.157092,0.157092,0.157092,0.0
10/02/2022,0.157198,0.157627,0.157186,0.157198,0.157198,0.0
11/02/2022,0.157416,0.157617,0.157117,0.157416,0.157416,0.0
12/02/2022,,,,,,
13/02/2022,,,,,,
14/02/2022,0.157391,0.157594,0.157183,0.157403,0.157403,0.0
15/02/2022,0.157334,0.158013,0.157317,0.157334,0.157334,0.0
16/02/2022,0.157778,0.157898,0.157716,0.157778,0.157778,0.0
17/02/2022,0.157838,0.1582,0.157773,0.157838,0.157838,0.0
18/02/2022,0.157833,0.158326,0.157793,0.157833,0.157833,0.0
19/02/2022,,,,,,
20/02/2022,,,,,,
21/02/2022,0.158113,0.158203,0.157841,0.158123,0.158123,0.0
22/02/2022,0.157873,0.158378,0.157478,0.157873,0.157873,0.0
23/02/2022,0.158095,0.158632,0.157978,0.158095,0.158095,0.0
24/02/2022,0.158421,0.158599,0.157983,0.158421,0.158421,0.0
25/02/2022,0.158058,0.158632,0.158058,0.158058,0.158058,0.0
26/02/2022,,,,,,
27/02/2022,,,,,,
28/02/2022,0.158316,0.15875,0.158275,0.158328,0.158328,0.0
01/03/2022,0.158519,0.158695,0.158391,0.158519,0.158519,0.0
02/03/2022,0.158441,0.158672,0.15819,0.158441,0.158441,0.0
03/03/2022,0.158238,0.158534,0.158225,0.158238,0.158238,0.0
04/03/2022,0.158245,0.158587,0.158213,0.158248,0.158248,0.0
05/03/2022,,,,,,
06/03/2022,,,,,,
07/03/2022,0.158253,0.158501,0.158113,0.158311,0.158311,0.0
08/03/2022,0.158245,0.158634,0.158225,0.158245,0.158245,0.0
09/03/2022,0.158288,0.158612,0.158098,0.158288,0.158288,0.0
10/03/2022,0.158313,0.158519,0.158145,0.158313,0.158313,0.0
11/03/2022,0.158208,0.158448,0.157759,0.158208,0.158208,0.0
12/03/2022,,,,,,
13/03/2022,,,,,,
14/03/2022,0.157761,0.157761,0.157122,0.157761,0.157761,0.0
15/03/2022,0.157119,0.157126,0.156654,0.157122,0.157122,0.0
16/03/2022,0.157008,0.157764,0.156988,0.157008,0.157008,0.0
17/03/2022,0.157451,0.157826,0.157441,0.157451,0.157451,0.0
18/03/2022,0.157592,0.157592,0.157087,0.157592,0.157592,0.0
19/03/2022,,,,,,
20/03/2022,,,,,,
21/03/2022,0.157228,0.157644,0.157104,0.157228,0.157228,0.0
22/03/2022,0.157369,0.157483,0.157092,0.157369,0.157369,0.0
23/03/2022,0.157102,0.15727,0.156853,0.157102,0.157102,0.0
24/03/2022,0.156954,0.157243,0.156828,0.156954,0.156954,0.0
25/03/2022,0.157077,0.157446,0.157057,0.157077,0.157077,0.0
26/03/2022,,,,,,
27/03/2022,,,,,,
28/03/2022,0.157104,0.157255,0.156735,0.157104,0.157104,0.0
